treeID nodeID parmID contPT mwcpSZ
346 10 5 0 NA 0
347 10 7 0 NA 0
348 10 2 1 1 0
349 10 2 3 1.00103 0
350 10 2 3 0.580516 0
351 10 2 3 -0.779097 0
352 10 2 0 NA 0
353 10 11 2 0 0
354 10 11 0 NA 0
355 10 12 3 -0.076845 0
356 10 12 0 NA 0
357 10 13 0 NA 0
358 10 10 0 NA 0
359 10 9 0 NA 0
360 10 8 3 -0.506058 0
361 10 8 3 -0.90519 0
362 10 8 0 NA 0
363 10 15 0 NA 0
364 10 14 3 0.30278 0
365 10 14 3 -0.062442 0
366 10 14 0 NA 0
367 10 17 0 NA 0
368 10 16 3 0.910229 0
369 10 16 0 NA 0
370 10 18 0 NA 0
371 11 1 1 0 0
372 11 1 3 -1.161216 0
373 11 1 0 NA 0
374 11 3 3 1.066568 0
375 11 3 3 0.379535 0
376 11 3 2 0 0
377 11 3 3 -0.255375 0
378 11 3 0 NA 0
379 11 7 0 NA 0
380 11 6 3 -0.258677 0
381 11 6 0 NA 0
382 11 8 0 NA 0
383 11 5 0 NA 0
384 11 4 0 NA 0
385 11 2 1 1 0
386 11 2 3 0.335452 0
387 11 2 3 -1.039846 0
388 11 2 0 NA 0
389 11 11 3 -0.018172 0
390 11 11 3 -0.504359 0
391 11 11 0 NA 0
392 11 13 0 NA 0
393 11 12 0 NA 0
394 11 10 3 0.836511 0
395 11 10 0 NA 0
396 11 14 0 NA 0
397 11 9 3 0.024163 0
398 11 9 3 -1.105467 0
399 11 9 0 NA 0
400 11 16 3 -0.559019 0
401 11 16 0 NA 0
402 11 17 3 -0.254397 0
403 11 17 0 NA 0
404 11 18 0 NA 0
405 11 15 3 0.973574 0
406 11 15 3 0.485366 0
407 11 15 0 NA 0
408 11 20 0 NA 0
409 11 19 0 NA 0
410 12 1 1 0 0
411 12 1 3 -0.883801 0
412 12 1 0 NA 0
413 12 3 3 0.053078 0
414 12 3 2 0 0
415 12 3 0 NA 0
416 12 5 0 NA 0
417 12 4 2 0 0
418 12 4 0 NA 0
419 12 6 3 0.6762 0
420 12 6 0 NA 0
421 12 7 0 NA 0
422 12 2 1 1 0
423 12 2 3 0.387848 0
424 12 2 3 -0.303753 0
425 12 2 3 -0.720545 0
426 12 2 0 NA 0
427 12 11 0 NA 0
428 12 10 3 0.053919 0
429 12 10 0 NA 0
430 12 12 0 NA 0
431 12 9 3 0.83541 0
432 12 9 0 NA 0
433 12 13 0 NA 0
434 12 8 3 -0.505646 0
435 12 8 3 -1.087682 0
436 12 8 0 NA 0
437 12 15 0 NA 0
438 12 14 3 0.189386 0
439 12 14 3 -0.16785 0
440 12 14 0 NA 0
441 12 17 0 NA 0
442 12 16 3 1.046882 0
443 12 16 3 0.558349 0
444 12 16 0 NA 0
445 12 19 0 NA 0
446 12 18 0 NA 0
447 13 1 1 0 0
448 13 1 3 0.821227 0
449 13 1 3 0.1378 0
450 13 1 3 -0.188856 0
451 13 1 3 -0.841678 0
452 13 1 0 NA 0
453 13 6 3 -0.47843 0
454 13 6 0 NA 0
455 13 7 0 NA 0
456 13 5 0 NA 0
457 13 4 2 0 0
458 13 4 0 NA 0
459 13 8 0 NA 0
460 13 3 0 NA 0
461 13 2 1 1 0
462 13 2 3 -0.076845 0
463 13 2 3 -0.436539 0
464 13 2 3 -0.871899 0
465 13 2 0 NA 0
466 13 12 0 NA 0
467 13 11 0 NA 0
468 13 10 3 1.015992 0
469 13 10 3 0.366755 0
470 13 10 0 NA 0
471 13 14 0 NA 0
472 13 13 0 NA 0
473 13 9 3 -0.022357 0
474 13 9 2 0 0
475 13 9 3 -0.645764 0
476 13 9 0 NA 0
477 13 17 0 NA 0
478 13 16 3 -0.65483 0
479 13 16 0 NA 0
480 13 18 0 NA 0
481 13 15 2 0 0
482 13 15 3 0.650195 0
483 13 15 0 NA 0
484 13 20 0 NA 0
485 13 19 0 NA 0
486 14 1 3 0.036517 0
487 14 1 1 0 0
488 14 1 3 -0.256997 0
489 14 1 3 -0.824093 0
490 14 1 0 NA 0
491 14 5 0 NA 0
492 14 4 0 NA 0
493 14 3 1 1 0
494 14 3 3 -0.278161 0
495 14 3 3 -0.826174 0
496 14 3 0 NA 0
497 14 8 0 NA 0
498 14 7 0 NA 0
499 14 6 3 -1.098844 0
500 14 6 0 NA 0
501 14 9 3 -0.623487 0
502 14 9 0 NA 0
503 14 10 2 0 0
504 14 10 0 NA 0
505 14 11 0 NA 0
506 14 2 1 0 0
507 14 2 3 0.513442 0
508 14 2 0 NA 0
509 14 13 2 0 0
510 14 13 0 NA 0
511 14 14 0 NA 0
512 14 12 3 0.248312 0
513 14 12 0 NA 0
514 14 15 1 1 0
515 14 15 3 0.632793 0
516 14 15 0 NA 0
517 14 17 3 1.032392 0
518 14 17 0 NA 0
519 14 18 0 NA 0
520 14 16 3 0.869328 0
521 14 16 0 NA 0
522 14 19 0 NA 0
523 15 1 1 0 0
524 15 1 3 0.689977 0
525 15 1 3 0.242295 0
526 15 1 3 -0.038181 0
527 15 1 3 -1.111693 0
528 15 1 0 NA 0
529 15 6 3 -0.60801 0
530 15 6 0 NA 0
531 15 7 0 NA 0
532 15 5 0 NA 0
533 15 4 0 NA 0
534 15 3 3 1.153585 0
535 15 3 0 NA 0
536 15 8 0 NA 0
537 15 2 3 -1.34888 0
538 15 2 0 NA 0
539 15 9 1 1 0
540 15 9 3 0.335452 0
541 15 9 3 -0.720545 0
542 15 9 0 NA 0
543 15 12 3 0.011652 0
544 15 12 3 -0.305733 0
545 15 12 0 NA 0
546 15 14 0 NA 0
547 15 13 0 NA 0
548 15 11 3 0.840471 0
549 15 11 0 NA 0
550 15 15 3 1.280333 0
551 15 15 0 NA 0
552 15 16 0 NA 0
553 15 10 3 -0.082861 0
554 15 10 3 -0.66416 0
555 15 10 0 NA 0
556 15 18 0 NA 0
557 15 17 3 0.268827 0
558 15 17 0 NA 0
559 15 19 3 0.713694 0
560 15 19 0 NA 0
561 15 20 0 NA 0
562 16 1 1 0 0
563 16 1 3 -1.177673 0
564 16 1 0 NA 0
565 16 3 3 -0.525871 0
566 16 3 0 NA 0
567 16 4 3 -0.137157 0
568 16 4 0 NA 0
569 16 5 3 0.375473 0
570 16 5 0 NA 0
571 16 6 2 0 0
572 16 6 0 NA 0
573 16 7 0 NA 0
574 16 2 3 0.593801 0
575 16 2 3 0.314813 0
576 16 2 3 0.03159 0
577 16 2 3 -1.132993 0
578 16 2 1 1 0
579 16 2 0 NA 0
580 16 12 0 NA 0
581 16 11 1 1 0
582 16 11 3 -0.320229 0
583 16 11 0 NA 0
584 16 14 0 NA 0
585 16 13 3 -0.623487 0
586 16 13 0 NA 0
587 16 15 3 -0.275656 0
588 16 15 0 NA 0
589 16 16 0 NA 0
590 16 10 0 NA 0
591 16 9 0 NA 0
592 16 8 1 1 0
593 16 8 3 1.071159 0
594 16 8 0 NA 0
595 16 18 0 NA 0
596 16 17 2 0 0
597 16 17 0 NA 0
598 16 19 0 NA 0
599 17 1 3 -1.237966 0
600 17 1 3 -1.522315 0
601 17 1 0 NA 0
602 17 3 0 NA 0
603 17 2 1 0 0
604 17 2 3 0.242295 0
605 17 2 3 -0.436487 0
606 17 2 0 NA 0
607 17 6 2 0 0
608 17 6 0 NA 0
609 17 7 0 NA 0
610 17 5 3 0.689977 0
611 17 5 0 NA 0
612 17 8 3 1.159097 0
613 17 8 0 NA 0
614 17 9 0 NA 0
615 17 4 3 -0.423011 0
616 17 4 1 1 0
617 17 4 0 NA 0
618 17 11 0 NA 0
619 17 10 1 1 0
620 17 10 3 0.119372 0
621 17 10 0 NA 0
622 17 13 3 1.00103 0
623 17 13 3 0.490865 0
624 17 13 0 NA 0
625 17 15 0 NA 0
626 17 14 0 NA 0
627 17 12 3 0.873807 0
628 17 12 3 0.181009 0
629 17 12 3 -0.147511 0
630 17 12 0 NA 0
631 17 18 0 NA 0
632 17 17 3 0.492439 0
633 17 17 0 NA 0
634 17 19 0 NA 0
635 17 16 0 NA 0
636 18 1 1 0 0
637 18 1 3 -0.832109 0
638 18 1 0 NA 0
639 18 3 3 0.302871 0
640 18 3 3 -0.120813 0
641 18 3 3 -0.428524 0
642 18 3 0 NA 0
643 18 6 0 NA 0
644 18 5 0 NA 0
645 18 4 3 1.023486 0
646 18 4 0 NA 0
647 18 7 0 NA 0
648 18 2 3 -0.608901 0
649 18 2 3 -1.032519 0
650 18 2 1 1 0
651 18 2 0 NA 0
652 18 10 0 NA 0
653 18 9 1 1 0
654 18 9 0 NA 0
655 18 11 0 NA 0
656 18 8 1 1 0
657 18 8 3 0.119372 0
658 18 8 3 -0.183347 0
659 18 8 0 NA 0
660 18 14 0 NA 0
661 18 13 3 1.047073 0
662 18 13 3 0.474788 0
663 18 13 0 NA 0
664 18 16 0 NA 0
665 18 15 0 NA 0
666 18 12 3 0.652013 0
667 18 12 3 0.174673 0
668 18 12 2 0 0
669 18 12 0 NA 0
670 18 19 0 NA 0
671 18 18 0 NA 0
672 18 17 0 NA 0
673 19 1 1 0 0
674 19 1 3 -0.824093 0
675 19 1 0 NA 0
676 19 3 3 0.736078 0
677 19 3 3 0.040576 0
678 19 3 2 0 0
679 19 3 0 NA 0
680 19 6 0 NA 0
681 19 5 3 0.405416 0
682 19 5 0 NA 0
683 19 7 0 NA 0
684 19 4 0 NA 0
685 19 2 1 1 0
686 19 2 3 0.457766 0
687 19 2 3 -0.732366 0
688 19 2 0 NA 0
689 19 10 3 -0.27869 0
690 19 10 0 NA 0
691 19 11 3 0.025577 0
692 19 11 0 NA 0
693 19 12 0 NA 0
694 19 9 3 0.840471 0
695 19 9 0 NA 0
696 19 13 0 NA 0
697 19 8 3 -0.713507 0
698 19 8 0 NA 0
699 19 14 3 1.069582 0
700 19 14 3 0.432421 0
701 19 14 3 -0.357102 0
702 19 14 0 NA 0
703 19 17 3 -0.017632 0
704 19 17 0 NA 0
705 19 18 0 NA 0
706 19 16 0 NA 0
707 19 15 0 NA 0
708 20 1 1 0 0
709 20 1 3 -0.104021 0
710 20 1 3 -0.826206 0
711 20 1 0 NA 0
712 20 4 3 -0.464325 0
713 20 4 0 NA 0
714 20 5 0 NA 0
715 20 3 3 0.242295 0
716 20 3 0 NA 0
717 20 6 3 0.820721 0
718 20 6 0 NA 0
719 20 7 0 NA 0
720 20 2 3 1.00103 0
721 20 2 1 1 0
722 20 2 3 0.335452 0
723 20 2 3 -0.813875 0
724 20 2 0 NA 0
725 20 11 3 -0.278161 0
726 20 11 0 NA 0
727 20 12 3 0.019907 0
728 20 12 0 NA 0
729 20 13 0 NA 0
730 20 10 0 NA 0
731 20 9 3 0.024163 0
732 20 9 3 -1.107812 0
733 20 9 0 NA 0
734 20 15 3 -0.565345 0
735 20 15 0 NA 0
736 20 16 2 0 0
737 20 16 0 NA 0
738 20 17 0 NA 0
739 20 14 3 0.485366 0
740 20 14 0 NA 0
741 20 18 0 NA 0
742 20 8 3 1.517653 0
743 20 8 0 NA 0
744 20 19 0 NA 0
745 21 1 1 0 0
746 21 1 3 0.820721 0
747 21 1 3 0.452319 0
748 21 1 3 -1.161216 0
749 21 1 0 NA 0
750 21 5 3 -0.613712 0
751 21 5 0 NA 0
752 21 6 3 -0.292841 0
753 21 6 0 NA 0
754 21 7 2 0 0
755 21 7 0 NA 0
756 21 8 0 NA 0
757 21 4 0 NA 0
758 21 3 0 NA 0
759 21 2 1 1 0
760 21 2 3 0.119372 0
761 21 2 3 -0.942599 0
762 21 2 0 NA 0
763 21 11 3 -0.506543 0
764 21 11 0 NA 0
765 21 12 3 -0.183347 0
766 21 12 0 NA 0
767 21 13 0 NA 0
768 21 10 3 0.572838 0
769 21 10 0 NA 0
770 21 14 3 1.173165 0
771 21 14 0 NA 0
772 21 15 0 NA 0
773 21 9 3 -0.713507 0
774 21 9 0 NA 0
775 21 16 3 -0.348591 0
776 21 16 0 NA 0
777 21 17 3 -0.022357 0
778 21 17 0 NA 0
779 21 18 2 0 0
780 21 18 3 0.557147 0
781 21 18 0 NA 0
782 21 20 0 NA 0
783 21 19 0 NA 0
784 22 1 3 0.571912 0
785 22 1 1 0 0
786 22 1 3 -1.161216 0
787 22 1 0 NA 0
788 22 4 3 -0.255375 0
789 22 4 3 -0.565888 0
790 22 4 0 NA 0
791 22 6 0 NA 0
792 22 5 3 0.10145 0
793 22 5 0 NA 0
794 22 7 0 NA 0
795 22 3 1 1 0
796 22 3 3 0.119372 0
797 22 3 3 -0.39035 0
798 22 3 3 -0.854448 0
799 22 3 0 NA 0
800 22 11 0 NA 0
801 22 10 0 NA 0
802 22 9 0 NA 0
803 22 8 3 -0.559019 0
804 22 8 3 -1.049029 0
805 22 8 0 NA 0
806 22 13 0 NA 0
807 22 12 3 0.220527 0
808 22 12 3 -0.078636 0
809 22 12 0 NA 0
810 22 15 0 NA 0
811 22 14 0 NA 0
812 22 2 1 0 0
813 22 2 3 1.120793 0
814 22 2 0 NA 0
815 22 17 0 NA 0
816 22 16 1 1 0
817 22 16 3 1.015992 0
818 22 16 0 NA 0
819 22 19 0 NA 0
820 22 18 2 0 0
821 22 18 0 NA 0
822 22 20 0 NA 0
823 23 1 1 0 0
824 23 1 3 -0.841678 0
825 23 1 0 NA 0
826 23 3 3 -0.436487 0
827 23 3 0 NA 0
828 23 4 3 0.285149 0
829 23 4 3 -0.091681 0
830 23 4 0 NA 0
831 23 6 0 NA 0
832 23 5 3 0.821227 0
833 23 5 0 NA 0
834 23 7 0 NA 0
835 23 2 3 0.836511 0
836 23 2 1 1 0
837 23 2 3 0.335452 0
838 23 2 3 -0.38945 0
839 23 2 3 -0.798243 0
840 23 2 0 NA 0
841 23 12 0 NA 0
842 23 11 3 -0.080362 0
843 23 11 0 NA 0
844 23 13 0 NA 0
845 23 10 0 NA 0
846 23 9 3 -0.570253 0
847 23 9 3 -1.087682 0
848 23 9 0 NA 0
849 23 15 0 NA 0
850 23 14 3 0.1746 0
851 23 14 3 -0.156144 0
852 23 14 0 NA 0
853 23 17 0 NA 0
854 23 16 0 NA 0
855 23 8 1 1 0
856 23 8 0 NA 0
857 23 18 0 NA 0
858 24 1 1 0 0
859 24 1 2 0 0
860 24 1 3 0.232759 0
861 24 1 3 -0.448738 0
862 24 1 0 NA 0
863 24 5 0 NA 0
864 24 4 0 NA 0
865 24 3 3 0.036517 0
866 24 3 3 -0.57735 0
867 24 3 0 NA 0
868 24 7 0 NA 0
869 24 6 0 NA 0
870 24 2 1 1 0
871 24 2 3 0.119372 0
872 24 2 3 -0.327711 0
873 24 2 2 0 0
874 24 2 0 NA 0
875 24 11 0 NA 0
876 24 10 0 NA 0
877 24 9 3 0.848607 0
878 24 9 3 0.474788 0
879 24 9 0 NA 0
880 24 13 0 NA 0
881 24 12 0 NA 0
882 24 8 3 -0.022357 0
883 24 8 3 -0.357102 0
884 24 8 3 -1.014594 0
885 24 8 0 NA 0
886 24 16 0 NA 0
887 24 15 0 NA 0
888 24 14 2 0 0
889 24 14 3 0.573568 0
890 24 14 0 NA 0
891 24 18 0 NA 0
892 24 17 0 NA 0
893 25 1 1 0 0
894 25 1 2 0 0
895 25 1 3 0.513442 0
896 25 1 3 -0.436487 0
897 25 1 0 NA 0
898 25 5 0 NA 0
899 25 4 0 NA 0
900 25 3 3 0.008507 0
901 25 3 0 NA 0
902 25 6 3 0.695534 0
903 25 6 0 NA 0
904 25 7 0 NA 0
905 25 2 3 0.573568 0
906 25 2 3 0.323319 0
907 25 2 1 1 0
908 25 2 3 -1.176431 0
909 25 2 0 NA 0
910 25 11 3 -0.320229 0
911 25 11 0 NA 0
912 25 12 3 -0.028267 0
913 25 12 0 NA 0
914 25 13 0 NA 0
915 25 10 3 -0.695922 0
916 25 10 3 -1.165105 0
917 25 10 0 NA 0
918 25 15 0 NA 0
919 25 14 2 0 0
920 25 14 0 NA 0
921 25 16 0 NA 0
922 25 9 0 NA 0
923 25 8 1 1 0
924 25 8 3 1.190571 0
925 25 8 0 NA 0
926 25 18 0 NA 0
927 25 17 3 1.057912 0
928 25 17 0 NA 0
929 25 19 0 NA 0
930 26 1 3 0.83541 0
931 26 1 1 0 0
932 26 1 3 -1.161216 0
933 26 1 0 NA 0
934 26 4 3 -0.677606 0
935 26 4 0 NA 0
936 26 5 3 -0.073581 0
937 26 5 0 NA 0
938 26 6 3 0.509263 0
939 26 6 0 NA 0
940 26 7 0 NA 0
941 26 3 3 0.485366 0
942 26 3 1 1 0
943 26 3 3 -0.826459 0
944 26 3 0 NA 0
945 26 10 3 -0.113012 0
946 26 10 3 -0.451483 0
947 26 10 0 NA 0
948 26 12 0 NA 0
949 26 11 0 NA 0
950 26 9 3 -0.505646 0
951 26 9 3 -0.90519 0
952 26 9 0 NA 0
953 26 14 0 NA 0
954 26 13 3 -0.22006 0
955 26 13 0 NA 0
956 26 15 3 0.14637 0
957 26 15 0 NA 0
958 26 16 0 NA 0
959 26 8 0 NA 0
960 26 2 1 0 0
961 26 2 0 NA 0
962 26 17 3 1.257188 0
963 26 17 0 NA 0
964 26 18 0 NA 0
965 27 1 1 0 0
966 27 1 2 0 0
967 27 1 3 0.725178 0
968 27 1 3 -0.392154 0
969 27 1 0 NA 0
970 27 5 0 NA 0
971 27 4 0 NA 0
972 27 3 3 0.040576 0
973 27 3 3 -0.692973 0
974 27 3 0 NA 0
975 27 7 0 NA 0
976 27 6 3 0.667834 0
977 27 6 0 NA 0
978 27 8 0 NA 0
979 27 2 1 1 0
980 27 2 3 -0.95016 0
981 27 2 0 NA 0
982 27 10 3 -0.141491 0
983 27 10 2 0 0
984 27 10 0 NA 0
985 27 12 0 NA 0
986 27 11 3 1.099764 0
987 27 11 3 0.423677 0
988 27 11 0 NA 0
989 27 14 0 NA 0
990 27 13 0 NA 0
991 27 9 3 -0.04351 0
992 27 9 3 -1.101756 0
993 27 9 0 NA 0
994 27 16 3 -0.649338 0
995 27 16 0 NA 0
996 27 17 0 NA 0
997 27 15 3 0.460585 0
998 27 15 0 NA 0
999 27 18 3 0.873807 0
1000 27 18 0 NA 0
1001 27 19 0 NA 0
1002 28 1 1 0 0
1003 28 1 3 -1.187043 0
1004 28 1 0 NA 0
1005 28 3 2 0 0
1006 28 3 3 0.528659 0
1007 28 3 3 -0.270303 0
1008 28 3 0 NA 0
