treeID nodeID parmID contPT mwcpSZ
125 1 28 55 0.0753062360854816 0
126 1 28 5 0.0180722892375878 0
127 1 28 38 7.21013789266238e-05 0
128 1 28 79 1 0
129 1 28 89 0.00497644995 0
130 1 28 46 28.3843568305573 0
131 1 28 0 NA 0
132 1 69 18 0.0500000000289594 0
133 1 69 46 60.089792907156 0
134 1 69 0 NA 0
135 1 71 0 NA 0
136 1 70 61 0.01002865308 0
137 1 70 1 2011034 0
138 1 70 0 NA 0
139 1 73 0 NA 0
140 1 72 0 NA 0
141 1 68 28 0.0327202273984698 0
142 1 68 0 NA 0
143 1 74 0 NA 0
144 1 67 12 205.882684952306 0
145 1 67 0 NA 0
146 1 75 0 NA 0
147 1 66 52 0.0690318311796452 0
148 1 66 1 2010084 0
149 1 66 0 NA 0
150 1 77 0 NA 0
151 1 76 61 0.00543960009999989 0
152 1 76 6 2010 0
153 1 76 0 NA 0
154 1 79 0 NA 0
155 1 78 94 0 0
156 1 78 1 2010111 0
157 1 78 0 NA 0
158 1 81 0 NA 0
159 1 80 0 NA 0
160 1 65 6 2009 0
161 1 65 60 0.000862707 0
162 1 65 0 NA 0
163 1 83 0 NA 0
164 1 82 6 2010 0
165 1 82 105 420 0
166 1 82 77 0.21052631615374 0
167 1 82 0 NA 0
168 1 86 0 NA 0
169 1 85 0 NA 0
170 1 84 49 0.181818182153327 0
171 1 84 0 NA 0
172 1 87 12 262.718298582779 0
173 1 87 10 0.000862238690000129 0
174 1 87 0 NA 0
175 1 89 0 NA 0
176 1 88 0 NA 0
177 1 64 38 1.86930626967529e-05 0
178 1 64 83 0.153846153846154 0
179 1 64 3 0.001382834366 0
180 1 64 5 0.00546448091942952 0
181 1 64 0 NA 0
182 1 93 0 NA 0
183 1 92 48 93.9425255293507 0
184 1 92 0 NA 0
185 1 94 43 0.196797061786064 0
186 1 94 0 NA 0
187 1 95 0 NA 0
188 1 91 7 0.00288499422037393 0
189 1 91 10 0.000183122179999917 0
190 1 91 0 NA 0
191 1 97 0 NA 0
192 1 96 0 NA 0
193 1 90 49 0.0689655167816409 0
194 1 90 0 NA 0
195 1 98 6 2010 0
196 1 98 62 287.881599844682 0
197 1 98 47 0.0180357142916256 0
198 1 98 0 NA 0
199 1 101 0 NA 0
200 1 100 52 0.0737882173463106 0
201 1 100 0 NA 0
202 1 102 0 NA 0
203 1 99 10 0.0005883399499999 0
204 1 99 70 669.416207368065 0
205 1 99 0 NA 0
206 1 104 0 NA 0
207 1 103 0 NA 0
208 2 1 34 82.7538195446114 0
209 2 1 10 0.000176382698000028 0
210 2 1 37 66.8470379150392 0
211 2 1 48 308.902491147974 0
212 2 1 71 0.00811398556967544 0
213 2 1 1 2011061 0
214 2 1 0 NA 0
215 2 7 0 NA 0
216 2 6 93 0.112688622503381 0
217 2 6 52 0.201840580291926 0
218 2 6 36 0.00257245707837739 0
219 2 6 44 0.00319220036003192 0
220 2 6 0 NA 0
221 2 11 0 NA 0
222 2 10 16 205.995918367347 0
223 2 10 0 NA 0
224 2 12 0 NA 0
225 2 9 0 NA 0
226 2 8 0 NA 0
227 2 5 0 NA 0
228 2 4 20 -0.000631293200037878 0
229 2 4 77 0.173913043478261 0
230 2 4 0 NA 0
231 2 14 11 5.40949899989181e-05 0
232 2 14 26 0 0
233 2 14 0 NA 0
234 2 16 0 NA 0
235 2 15 0 NA 0
236 2 13 41 0.228405569395432 0
237 2 13 108 0.011626108 0
238 2 13 0 NA 0
239 2 18 20 -6.57056000019712e-06 0
240 2 18 0 NA 0
241 2 19 0 NA 0
242 2 17 18 0.0398322850912425 0
243 2 17 58 0.00185136071996297 0
244 2 17 0 NA 0
245 2 21 0 NA 0
246 2 20 69 61.3323264036293 0
247 2 20 0 NA 0
248 2 22 0 NA 0
249 2 3 1 2009124 0
250 2 3 24 0.0830918666976301 0
251 2 3 50 1.27702702726147 0
252 2 3 39 116.696018439122 0
253 2 3 1 2009062 0
254 2 3 0 NA 0
255 2 27 0 NA 0
256 2 26 0 NA 0
257 2 25 44 0.00358665516997848 0
258 2 25 0 NA 0
259 2 28 52 0.112536299898312 0
260 2 28 0 NA 0
261 2 29 0 NA 0
262 2 24 0 NA 0
263 2 23 6 2010 0
264 2 23 82 0.230769230565444 0
265 2 23 62 102.324239065211 0
266 2 23 1 2010073 0
267 2 23 0 NA 0
268 2 33 0 NA 0
269 2 32 15 0.996872284960156 0
270 2 32 28 0.031649367428677 0
271 2 32 0 NA 0
272 2 35 0 NA 0
273 2 34 30 0.0502552180674872 0
274 2 34 0 NA 0
275 2 36 0 NA 0
276 2 31 55 0.0671330552886573 0
277 2 31 98 13.95060649 0
278 2 31 0 NA 0
279 2 38 0 NA 0
280 2 37 45 0.0314673255896853 0
281 2 37 0 NA 0
282 2 39 0 NA 0
283 2 30 70 769.660298869508 0
284 2 30 29 1.08571428570295 0
285 2 30 63 0.307692307860237 0
286 2 30 60 0.000649955 0
287 2 30 14 0.00105408110657636 0
288 2 30 76 0.0229143488800917 0
289 2 30 0 NA 0
290 2 45 23 0.00868380102503512 0
291 2 45 0 NA 0
292 2 46 0 NA 0
293 2 44 1 2011102 0
294 2 44 0 NA 0
295 2 47 0 NA 0
296 2 43 9 0.000519283480528491 0
297 2 43 0 NA 0
298 2 48 0 NA 0
299 2 42 45 0.0243056056192708 0
300 2 42 7 0.00167853747017837 0
301 2 42 0 NA 0
302 2 50 27 0.214285714285714 0
303 2 50 0 NA 0
304 2 51 0 NA 0
305 2 49 0 NA 0
306 2 41 4 0.00064327616 0
307 2 41 0 NA 0
308 2 52 54 0.233502538084768 0
309 2 52 0 NA 0
310 2 53 0 NA 0
311 2 40 105 440 0
312 2 40 0 NA 0
313 2 54 0 NA 0
314 2 2 6 2009 0
315 2 2 85 0 0
316 2 2 1 2009033 0
317 2 2 0 NA 0
